ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp
2019-10-25 20:26:07+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,California Love - Original Version,2Pac,The Best of 2Pac,spotify:track:3djNBlI7xOggg7pnsOLaNm,backbtn,logout,False,False,False,
2019-10-25 20:26:07+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",2052,US,Tearin' up My Heart - Radio Edit,*NSYNC,'N Sync,spotify:track:594M0rqYMOo8BhMGEdoi5C,fwdbtn,backbtn,False,False,False,
2019-10-25 20:26:07+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,California Love - Original Version,2Pac,The Best of 2Pac,spotify:track:3djNBlI7xOggg7pnsOLaNm,fwdbtn,fwdbtn,False,False,False,
2019-10-25 20:30:51+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",284404,US,California Love - Original Version,2Pac,The Best of 2Pac,spotify:track:3djNBlI7xOggg7pnsOLaNm,appload,trackdone,False,False,False,
2019-10-25 20:34:23+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",211000,US,Tearin' up My Heart - Radio Edit,*NSYNC,'N Sync,spotify:track:594M0rqYMOo8BhMGEdoi5C,trackdone,trackdone,False,False,False,
2019-10-25 20:56:05+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",190953,US,"Jumpin', Jumpin'",Destiny's Child,The Writing's On The Wall,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,trackdone,unexpected-exit-while-paused,False,False,False,
2019-10-26 17:05:49+00:00,Windows 10 (10.0.18362; x64),284953,US,The Ringer,Eminem,Kamikaze,spotify:track:2jt2WxXMCD4zjACthkJQVE,trackdone,logout,False,False,False,
2019-10-26 17:07:14+00:00,Windows 10 (10.0.18362; x64),74730,US,Motivated,NF,Mansion,spotify:track:5qGizZYD1lbhGFdTR1yoFv,playbtn,fwdbtn,False,False,False,
2019-10-26 17:07:31+00:00,Windows 10 (10.0.18362; x64),17540,US,Best I Ever Had,Drake,Thank Me Later,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,fwdbtn,endplay,False,False,False,
2019-10-26 17:11:44+00:00,Windows 10 (10.0.18362; x64),253803,US,Dreams Money Can Buy,Drake,Care Package,spotify:track:1qyFlfPREPbRcS2BNszdYI,clickrow,trackdone,False,False,False,
2019-10-26 17:14:38+00:00,Windows 10 (10.0.18362; x64),173296,US,The Motion,Drake,Care Package,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,trackdone,fwdbtn,False,False,False,
2019-10-26 17:14:49+00:00,Windows 10 (10.0.18362; x64),10110,US,How Bout Now,Drake,Care Package,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,fwdbtn,endplay,False,False,False,
2019-10-26 17:15:30+00:00,Windows 10 (10.0.18362; x64),41190,US,UP,Baka Not Nice,UP,spotify:track:6goojh0DIp1jAaqXBNrd6J,clickrow,endplay,False,False,False,
2019-10-26 17:15:36+00:00,Windows 10 (10.0.18362; x64),5720,US,Motivated,NF,Mansion,spotify:track:5qGizZYD1lbhGFdTR1yoFv,playbtn,fwdbtn,False,False,False,
2019-10-26 17:15:37+00:00,Windows 10 (10.0.18362; x64),760,US,Best I Ever Had,Drake,Thank Me Later,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,fwdbtn,fwdbtn,False,False,False,
2019-10-26 17:15:39+00:00,Windows 10 (10.0.18362; x64),1800,US,We Own It (Fast & Furious),2 Chainz,Fast & Furious 6,spotify:track:00QyLmjxaSEE8qIZQjBXBj,fwdbtn,fwdbtn,False,False,False,
2019-10-26 17:15:41+00:00,Windows 10 (10.0.18362; x64),1570,US,Above The Law,Bad Meets Evil,Hell: The Sequel,spotify:track:5oEgPvhTZ4CFjeuuLfmMsI,fwdbtn,fwdbtn,False,False,False,
2019-10-26 17:15:53+00:00,Windows 10 (10.0.18362; x64),12370,US,Please Don't Stop The Rain,James Morrison,"Songs For You, Truths For Me",spotify:track:1oKwSREiOeE1bNDO2clP1c,fwdbtn,fwdbtn,False,False,False,
2019-10-26 17:16:28+00:00,Windows 10 (10.0.18362; x64),34410,US,Lifestyles of the Rich & Famous,Good Charlotte,The Young and The Hopeless,spotify:track:2g2a5kDeZexbUTD8abcvm6,fwdbtn,fwdbtn,False,False,False,
2019-10-26 17:20:03+00:00,Windows 10 (10.0.18362; x64),215510,US,Purple Lamborghini (with Rick Ross),Skrillex,Purple Lamborghini (with Rick Ross),spotify:track:6JyuJFedEvPmdWQW0PkbGJ,fwdbtn,trackdone,True,False,False,
2019-10-26 17:23:48+00:00,Windows 10 (10.0.18362; x64),224853,US,Hate (I Really Don't Like You),Plain White T's,Every Second Counts,spotify:track:6cQSR4chKDTFhlCT2MuNwq,trackdone,trackdone,True,False,False,
2019-10-26 17:25:15+00:00,Windows 10 (10.0.18362; x64),85696,US,Hoes Mad,Famous Dex,Dexter's Laboratory,spotify:track:1u8kqieXwWHMnetFOk8rjg,trackdone,fwdbtn,True,False,False,
2019-10-26 17:28:34+00:00,Windows 10 (10.0.18362; x64),199906,US,Hollaback Girl,Gwen Stefani,Love Angel Music Baby,spotify:track:6RcQOut9fWL6FSqeIr5M1r,fwdbtn,trackdone,True,False,False,
2019-10-26 17:33:03+00:00,Windows 10 (10.0.18362; x64),268320,US,Nothin' on You (feat. Bruno Mars),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,spotify:track:59dLtGBS26x7kc0rHbaPrq,trackdone,trackdone,True,False,False,
2019-10-26 17:38:23+00:00,Windows 10 (10.0.18362; x64),318263,US,Forever,Drake,More Than A Game,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,trackdone,fwdbtn,True,False,False,
2019-10-26 17:41:11+00:00,Windows 10 (10.0.18362; x64),167970,US,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,fwdbtn,endplay,True,False,False,
2019-10-26 17:41:14+00:00,Windows 10 (10.0.18362; x64),2570,US,The Buzz,New World Sound,The Buzz,spotify:track:0fRRmyH7ZnETx6ePxurUWG,playbtn,endplay,True,False,False,
2019-10-26 17:46:40+00:00,Windows 10 (10.0.18362; x64),326887,US,Five Hours,Deorro,Five Hours,spotify:track:6r7FXNO57mlZCBY6PXcZZT,clickrow,trackdone,False,False,False,
2019-10-26 17:50:09+00:00,Windows 10 (10.0.18362; x64),208634,US,Narco,Blasterjaxx,Narco,spotify:track:4TuNI3WEMyLQAKRMJmcQdA,trackdone,trackdone,False,False,False,
2019-10-26 18:06:44+00:00,Windows 10 (10.0.18362; x64),264000,US,Bass Inside,AC Slater,Bass Inside,spotify:track:0oUTyBEY3NQzmu2VuoKpSH,trackdone,trackdone,False,False,False,
2019-10-26 18:10:38+00:00,Windows 10 (10.0.18362; x64),232557,US,Notorious,Malaa,Notorious,spotify:track:74cvkvTVxAXCew97vBnYiy,trackdone,endplay,False,False,False,
2019-10-26 18:13:55+00:00,Windows 10 (10.0.18362; x64),197877,US,Picasso,Hopsin,Picasso,spotify:track:5Es5pG548uc04wSlpBKlUN,clickrow,trackdone,False,False,False,
2019-10-26 18:17:51+00:00,Windows 10 (10.0.18362; x64),236000,US,Isis,Joyner Lucas,Isis,spotify:track:36TO60sxDduIsO3xH8IcUh,trackdone,trackdone,False,False,False,
2019-10-26 18:21:57+00:00,Windows 10 (10.0.18362; x64),245413,US,Homicide,Logic,Homicide,spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,trackdone,trackdone,False,False,False,
2019-10-26 18:27:36+00:00,Windows 10 (10.0.18362; x64),337941,US,The Ringer,Eminem,Kamikaze,spotify:track:2jt2WxXMCD4zjACthkJQVE,trackdone,trackdone,False,False,False,
2019-10-26 18:31:41+00:00,Windows 10 (10.0.18362; x64),244679,US,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,spotify:track:60SdxE8apGAxMiRrpbmLY0,trackdone,trackdone,False,False,False,
2019-10-26 18:35:17+00:00,Windows 10 (10.0.18362; x64),216029,US,Kamikaze,Eminem,Kamikaze,spotify:track:2gsNpSn7VvvJuSrIDfRoYy,trackdone,trackdone,False,False,False,
2019-10-26 18:39:59+00:00,Windows 10 (10.0.18362; x64),281586,US,RAP DEVIL,mgk,BINGE,spotify:track:43TP6JCWXgkc2D7Xjz5hBr,trackdone,trackdone,False,False,False,
2019-10-26 18:44:14+00:00,Windows 10 (10.0.18362; x64),253579,US,Killshot,Eminem,Killshot,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,trackdone,trackdone,False,False,False,
2019-10-26 18:47:48+00:00,Windows 10 (10.0.18362; x64),213593,US,MIDDLE CHILD,J. Cole,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,trackdone,trackdone,False,False,False,
2019-10-26 18:52:36+00:00,Windows 10 (10.0.18362; x64),288086,US,Not Alike (feat. Royce Da 5'9),Eminem,Kamikaze,spotify:track:28FGV3ORH14MYORd7s5dlU,trackdone,trackdone,False,False,False,
2019-10-26 18:56:07+00:00,Windows 10 (10.0.18362; x64),210197,US,I Love,Joyner Lucas,I Love,spotify:track:30z4LVkScpeNhwHFIB8Ewa,trackdone,trackdone,False,False,False,
2019-10-26 19:45:23+00:00,Windows 10 (10.0.18362; x64),109586,US,44 More,Logic,Bobby Tarantino II,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,trackdone,endplay,False,False,False,
2019-10-26 19:50:03+00:00,Windows 10 (10.0.18362; x64),281586,US,RAP DEVIL,mgk,BINGE,spotify:track:43TP6JCWXgkc2D7Xjz5hBr,clickrow,trackdone,False,False,False,
2019-10-26 19:54:17+00:00,Windows 10 (10.0.18362; x64),253579,US,Killshot,Eminem,Killshot,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,trackdone,trackdone,False,False,False,
2019-10-26 19:57:51+00:00,Windows 10 (10.0.18362; x64),213593,US,MIDDLE CHILD,J. Cole,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,trackdone,trackdone,False,False,False,
2019-10-26 20:02:40+00:00,Windows 10 (10.0.18362; x64),288086,US,Not Alike (feat. Royce Da 5'9),Eminem,Kamikaze,spotify:track:28FGV3ORH14MYORd7s5dlU,trackdone,trackdone,False,False,False,
2019-10-26 20:06:11+00:00,Windows 10 (10.0.18362; x64),210197,US,I Love,Joyner Lucas,I Love,spotify:track:30z4LVkScpeNhwHFIB8Ewa,trackdone,trackdone,False,False,False,
2019-10-26 20:09:20+00:00,Windows 10 (10.0.18362; x64),188600,US,44 More,Logic,Bobby Tarantino II,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,trackdone,trackdone,False,False,False,
2019-10-26 20:13:28+00:00,Windows 10 (10.0.18362; x64),248040,US,The Search,NF,The Search,spotify:track:2OKo7g3KfmCt3kyLvUAL0g,trackdone,trackdone,False,False,False,
2019-10-26 20:17:08+00:00,Windows 10 (10.0.18362; x64),218673,US,Code Red,Token,Code Red,spotify:track:5cFUhBHUhoV06QFAkZPpOu,trackdone,trackdone,False,False,False,
2019-10-26 23:22:11+00:00,Windows 10 (10.0.18362; x64),310933,US,Ill Mind of Hopsin 8,Hopsin,Ill Mind of Hopsin 8,spotify:track:6IY2y3kjjLaNbxW4GLiYQR,trackdone,fwdbtn,False,False,False,
2019-10-26 23:25:17+00:00,Windows 10 (10.0.18362; x64),185946,US,DNA.,Kendrick Lamar,DAMN.,spotify:track:6HZILIRieu8S0iqY8kIKhj,fwdbtn,trackdone,False,False,False,
2019-10-26 23:29:03+00:00,Windows 10 (10.0.18362; x64),225920,US,Keanu Reeves,Logic,Confessions of a Dangerous Mind,spotify:track:3PYx9Wte3jwb48V0wArMOy,trackdone,trackdone,False,False,False,
2019-10-28 17:25:18+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",294,US,Against the Grain,Diviner,Realms of Time,spotify:track:7gwUD9n5HyUYbLI1vVlVHg,playbtn,fwdbtn,True,False,False,
2019-10-28 17:25:18+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",661,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,fwdbtn,fwdbtn,True,False,False,
2019-10-28 17:25:19+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Against the Grain,Diviner,Realms of Time,spotify:track:7gwUD9n5HyUYbLI1vVlVHg,backbtn,fwdbtn,True,False,False,
2019-10-28 17:25:19+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,Rust In Peace,spotify:track:5LyRtsQLhcXmy50VXhQXXS,fwdbtn,backbtn,True,False,False,
2019-10-28 17:25:19+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,backbtn,backbtn,True,False,False,
2019-10-28 17:25:28+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,fwdbtn,backbtn,True,False,False,
2019-10-28 17:25:30+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Against the Grain,Diviner,Realms of Time,spotify:track:7gwUD9n5HyUYbLI1vVlVHg,backbtn,fwdbtn,True,False,False,
2019-10-28 17:25:31+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,fwdbtn,fwdbtn,True,False,False,
2019-10-28 17:25:33+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,Rust In Peace,spotify:track:5LyRtsQLhcXmy50VXhQXXS,fwdbtn,fwdbtn,True,False,False,
2019-10-28 17:25:33+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Back in the Garden Where Death Sleeps,Them,Back in the Garden Where Death Sleeps,spotify:track:30faPg57iq8xIcyuc79W6z,fwdbtn,backbtn,True,False,False,
2019-10-28 17:25:34+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,backbtn,backbtn,True,False,False,
2019-10-28 17:25:34+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,Rust In Peace,spotify:track:5LyRtsQLhcXmy50VXhQXXS,backbtn,backbtn,True,False,False,
2019-10-28 17:25:43+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",750,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,fwdbtn,fwdbtn,True,False,False,
2019-10-28 17:25:43+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,Against the Grain,Diviner,Realms of Time,spotify:track:7gwUD9n5HyUYbLI1vVlVHg,backbtn,fwdbtn,True,False,False,
2019-10-28 17:25:44+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",51,US,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,Rust In Peace,spotify:track:5LyRtsQLhcXmy50VXhQXXS,fwdbtn,backbtn,True,False,False,
2019-10-28 17:26:32+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",47227,US,Immortal Bind,ANTHEM,Nucleus,spotify:track:20oeJbp3nchYtU4RqjProj,backbtn,fwdbtn,True,False,False,
2019-10-28 17:27:03+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",26423,US,Holy Wars...The Punishment Due - 2004 Remix,Megadeth,Rust In Peace,spotify:track:5LyRtsQLhcXmy50VXhQXXS,fwdbtn,endplay,True,False,False,
2019-10-28 17:27:16+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",5859,US,Highway to Oblivion,DragonForce,Extreme Power Metal,spotify:track:5aNMzdO1wog8c4xQg4X3xC,clickrow,endplay,False,False,False,
2019-10-28 17:28:26+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",69268,US,I Could've Went Pro,Tae Retro,I Could've Went Pro,spotify:track:7cOY8Uo7wtnMXunVNoZI7b,clickrow,fwdbtn,False,False,False,
2019-10-28 17:28:51+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",21582,US,In the Kitchen,Yung Nugget,In the Kitchen,spotify:track:2XQ05yoprmQttvhep7nk9n,fwdbtn,endplay,False,False,False,
2019-10-28 17:28:57+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,We Own It (Fast & Furious),2 Chainz,Fast & Furious 6,spotify:track:00QyLmjxaSEE8qIZQjBXBj,clickrow,endplay,False,False,False,
2019-10-28 17:28:57+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",1130,US,Intro 2,NF,Therapy Session,spotify:track:6nonTdcZbN2pmyiN032MXw,clickrow,endplay,False,False,False,
2019-10-28 17:29:04+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",11316,US,Boblo Boat (feat. J. Cole),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:6Gbj7s07M5pF76wfHPOxQZ,clickrow,endplay,False,False,False,
2019-10-28 17:30:32+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",89812,US,Intro,"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:0xrjp1bEvNIZ3S8lYdyHqd,clickrow,trackdone,False,False,False,
2019-10-28 17:32:06+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",92994,US,Woke,"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:3H9odJeM9cY7ZkMMwoweuB,trackdone,trackdone,False,False,False,
2019-10-28 17:33:15+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",69893,US,My Parallel (Skit),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:0PzmtsfFB1w2wuOukB2oFT,trackdone,trackdone,False,False,False,
2019-10-28 17:39:01+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",283076,US,Caterpillar (feat. Eminem & King Green),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:70lVHIHJE2tUXH7FxNOz3z,trackdone,trackdone,False,False,False,
2019-10-28 17:42:05+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",190038,US,God Speed (feat. Ashley Sorrell),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:7FaiQ23IHbxW2wZGtsmBc8,trackdone,trackdone,False,False,False,
2019-10-28 17:44:41+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",186978,US,Dumb (feat. Boogie),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:6hJBInfN9aMZ22wMYQFZm0,trackdone,trackdone,False,False,False,
2019-10-28 17:47:18+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",156796,US,Who Are You (Skit),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:6gEw5FPI3UyTyoO1YzDmB3,trackdone,trackdone,False,False,False,
2019-10-28 17:50:51+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",213691,US,Cocaine,"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:7ssUSWeSEosoWPy4aac57x,trackdone,trackdone,False,False,False,
2019-10-28 17:54:30+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",167666,US,Life Is Fair,"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:1IQmxqhjoVGYR1o32nMeBP,trackdone,trackdone,False,False,False,
2019-10-28 17:55:22+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",517,US,Boblo Boat (feat. J. Cole),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:6Gbj7s07M5pF76wfHPOxQZ,clickrow,endplay,False,False,False,
2019-10-28 17:55:22+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",51271,US,Boblo Boat (feat. J. Cole),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:6Gbj7s07M5pF76wfHPOxQZ,trackdone,endplay,False,False,False,
2019-10-28 17:55:24+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",1217,US,We Own It (Fast & Furious),2 Chainz,Fast & Furious 6,spotify:track:00QyLmjxaSEE8qIZQjBXBj,clickrow,endplay,False,False,False,
2019-10-28 17:59:04+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",216013,US,Man Of The Year,ScHoolboy Q,Oxymoron,spotify:track:5SsR3wtCOafDmZgvIdRhSm,clickrow,trackdone,False,False,False,
2019-10-28 18:03:23+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",258431,US,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,spotify:track:31qgVdvSqTQ7unwQQngycB,trackdone,trackdone,False,False,False,
2019-10-28 18:06:41+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",198109,US,Patty Cake,Kodak Black,Painting Pictures,spotify:track:0bXFIF7iL17TYLyx8JHziM,trackdone,trackdone,False,False,False,
2019-10-28 18:09:20+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",158772,US,Ain't My Fault - R3hab Remix,Zara Larsson,Ain't My Fault,spotify:track:3YPlsrk0Voe8AOa1jyN891,trackdone,trackdone,False,False,False,
2019-10-28 19:47:43+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",184029,US,Hate It Or Love It,The Game,The Documentary,spotify:track:2wGSgTmgSF3xjRrHkTc25R,trackdone,logout,False,False,False,
2019-10-28 19:47:48+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",4645,US,Hate It Or Love It,The Game,The Documentary,spotify:track:2wGSgTmgSF3xjRrHkTc25R,appload,endplay,False,False,False,
2019-10-28 21:51:47+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",199048,US,SICKO MODE,Travis Scott,ASTROWORLD,spotify:track:2xLMifQCjDGFmkHkpNLD9h,clickrow,logout,False,False,False,
2019-10-29 17:03:30+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",1561,US,SICKO MODE,Travis Scott,ASTROWORLD,spotify:track:2xLMifQCjDGFmkHkpNLD9h,appload,fwdbtn,False,False,False,
2019-10-29 17:04:06+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",36374,US,Ghetto Gospel,2Pac,The Best Of 2Pac,spotify:track:6XzK4pwn5btc8jX3ZGtwoe,fwdbtn,fwdbtn,False,False,False,
2019-10-29 17:06:32+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",145480,US,HUMBLE.,Kendrick Lamar,DAMN.,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,fwdbtn,fwdbtn,False,False,False,
2019-10-29 17:09:47+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",196133,US,Magic (feat. Rivers Cuomo),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,spotify:track:5uHYcK0nbEYgRaFTY5BqnP,fwdbtn,trackdone,False,False,False,
2019-10-29 19:12:30+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",9806,US,Better Than I Used To Be,Mat Kearney,CRAZYTALK,spotify:track:68xJcsjiNqoqG18FzHvUDu,trackdone,logout,False,False,False,
2019-10-30 17:07:51+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",1585,US,Better Than I Used To Be,Mat Kearney,CRAZYTALK,spotify:track:68xJcsjiNqoqG18FzHvUDu,appload,fwdbtn,False,False,False,
2019-10-30 17:10:08+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",136348,US,"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",spotify:track:4HlFJV71xXKIGcU3kRyttv,fwdbtn,fwdbtn,False,False,False,
2019-10-30 17:10:39+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",28162,US,Burden,Foy Vance,The Wild Swan,spotify:track:5skLVBXJf3VbnauZUI29pK,fwdbtn,fwdbtn,False,False,False,
2019-10-30 17:10:56+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",18009,US,(Fuck A) Silver Lining,Panic! At The Disco,Pray for the Wicked,spotify:track:3BDxv4ORzOpXAsa4lWVl4i,fwdbtn,fwdbtn,False,False,False,
2019-10-30 17:14:32+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",217560,US,Overnight,Logic,Bobby Tarantino II,spotify:track:3s3VVLE1kB7Xk2AoJKlGmr,fwdbtn,trackdone,False,False,False,
2019-10-30 17:16:22+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",108553,US,Lie,NF,Perception,spotify:track:07FkzikE6FuHIa8Ma7zJGc,trackdone,fwdbtn,False,False,False,
2019-10-30 17:19:43+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",201531,US,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:4vp2J1l5RD4gMZwGFLfRAu,fwdbtn,fwdbtn,False,False,False,
2019-10-30 17:24:01+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",257840,US,Counting Stars,OneRepublic,Native,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,fwdbtn,trackdone,False,False,False,
2019-10-30 17:27:06+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",183906,US,Mo Bamba,Sheck Wes,MUDBOY,spotify:track:1xzBco0xcoJEDXktl7Jxrr,trackdone,trackdone,False,False,False,
2019-10-30 17:32:34+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",325840,US,No Favors,Big Sean,I Decided.,spotify:track:1MksGqIztTT6M9R1ErKVs8,trackdone,trackdone,False,False,False,
2019-10-30 17:35:24+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",0,US,No Favors,Big Sean,I Decided.,spotify:track:1MksGqIztTT6M9R1ErKVs8,backbtn,fwdbtn,False,False,False,
2019-10-30 17:35:24+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",171397,US,Fast Lane,Bad Meets Evil,Hell: The Sequel,spotify:track:2c5Isyd07hWsl7AQia2Dig,trackdone,backbtn,False,False,False,
2019-10-30 17:35:29+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",4998,US,Fast Lane,Bad Meets Evil,Hell: The Sequel,spotify:track:2c5Isyd07hWsl7AQia2Dig,fwdbtn,fwdbtn,False,False,False,
2019-10-30 17:35:30+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",857,US,Are You Down,Timeflies,To Dream,spotify:track:7CgSCnlBOQk4SYfYBhsqhn,fwdbtn,fwdbtn,False,False,False,
2019-10-30 17:35:34+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",4053,US,Normal,Eminem,Kamikaze,spotify:track:0evt4UZbdhnHtcAnxkm6A1,fwdbtn,endplay,False,False,False,
2019-10-30 17:40:34+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",297786,US,Till I Collapse,Eminem,The Eminem Show,spotify:track:4xkOaSrkexMciUUogZKVTS,clickrow,trackdone,False,False,False,
2019-10-30 17:45:24+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",290226,US,Without Me,Eminem,The Eminem Show,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,trackdone,trackdone,False,False,False,
2019-10-30 17:49:30+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",244679,US,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,spotify:track:60SdxE8apGAxMiRrpbmLY0,trackdone,trackdone,False,False,False,
2019-10-30 17:53:20+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",228735,US,Love The Way You Lie,Eminem,Recovery,spotify:track:15JINEqzVMv3SvJTAXAKED,trackdone,fwdbtn,False,False,False,
